Order ID,Customer Name,Ship Mode,Order Date,Ship Date,Measure Names,Measure Values
BN-2012-8415709,Maddison Newman,Priority,5/1/2012,5/4/2012,% of Total ProfitMargin along Table (Down),-5.536130788
BN-2012-8415709,Maddison Newman,Priority,5/1/2012,5/4/2012,Profit,-10
BN-2012-8415709,Maddison Newman,Priority,5/1/2012,5/4/2012,% of Total Discount along Table (Down),0.000581632
BN-2012-8415709,Maddison Newman,Priority,5/1/2012,5/4/2012,Quantity,2
BN-2012-8415709,Maddison Newman,Priority,5/1/2012,5/4/2012,Sales,15
BN-2012-8414953,Ella Troy,Economy,8/23/2012,8/29/2012,% of Total ProfitMargin along Table (Down),-0.024605026
BN-2012-8414953,Ella Troy,Economy,8/23/2012,8/29/2012,Profit,-4
BN-2012-8414953,Ella Troy,Economy,8/23/2012,8/29/2012,% of Total Discount along Table (Down),0.000814285
BN-2012-8414953,Ella Troy,Economy,8/23/2012,8/29/2012,Quantity,33
BN-2012-8414953,Ella Troy,Economy,8/23/2012,8/29/2012,Sales,1350
BN-2012-8400051,Kristen Holland,Economy,6/29/2012,7/4/2012,% of Total ProfitMargin along Table (Down),-2.768065394
BN-2012-8400051,Kristen Holland,Economy,6/29/2012,7/4/2012,Profit,-1
BN-2012-8400051,Kristen Holland,Economy,6/29/2012,7/4/2012,% of Total Discount along Table (Down),0.000581632
BN-2012-8400051,Kristen Holland,Economy,6/29/2012,7/4/2012,Quantity,1
BN-2012-8400051,Kristen Holland,Economy,6/29/2012,7/4/2012,Sales,3
BN-2012-8357791,Ruby Nicholls,Economy,7/17/2012,7/22/2012,% of Total ProfitMargin along Table (Down),-0.423683479
BN-2012-8357791,Ruby Nicholls,Economy,7/17/2012,7/22/2012,Profit,-5
BN-2012-8357791,Ruby Nicholls,Economy,7/17/2012,7/22/2012,% of Total Discount along Table (Down),0.000116326
BN-2012-8357791,Ruby Nicholls,Economy,7/17/2012,7/22/2012,Quantity,2
BN-2012-8357791,Ruby Nicholls,Economy,7/17/2012,7/22/2012,Sales,98
BN-2012-8351740,Georgia Arundale,Economy Plus,2/18/2012,2/22/2012,% of Total ProfitMargin along Table (Down),1.230251286
BN-2012-8351740,Georgia Arundale,Economy Plus,2/18/2012,2/22/2012,Profit,20
BN-2012-8351740,Georgia Arundale,Economy Plus,2/18/2012,2/22/2012,% of Total Discount along Table (Down),0.000465306
BN-2012-8351740,Georgia Arundale,Economy Plus,2/18/2012,2/22/2012,Quantity,7
BN-2012-8351740,Georgia Arundale,Economy Plus,2/18/2012,2/22/2012,Sales,135
BN-2012-834682,Nelson Olsen,Economy,6/15/2012,6/21/2012,% of Total ProfitMargin along Table (Down),-3.075628216
BN-2012-834682,Nelson Olsen,Economy,6/15/2012,6/21/2012,Profit,-50
BN-2012-834682,Nelson Olsen,Economy,6/15/2012,6/21/2012,% of Total Discount along Table (Down),0.001163264
BN-2012-834682,Nelson Olsen,Economy,6/15/2012,6/21/2012,Quantity,6
BN-2012-834682,Nelson Olsen,Economy,6/15/2012,6/21/2012,Sales,135
BN-2012-8336784,Lori Miller,Priority,9/28/2012,9/30/2012,% of Total ProfitMargin along Table (Down),3.460081743
BN-2012-8336784,Lori Miller,Priority,9/28/2012,9/30/2012,Profit,25
BN-2012-8336784,Lori Miller,Priority,9/28/2012,9/30/2012,% of Total Discount along Table (Down),0
BN-2012-8336784,Lori Miller,Priority,9/28/2012,9/30/2012,Quantity,5
BN-2012-8336784,Lori Miller,Priority,9/28/2012,9/30/2012,Sales,60
BN-2012-831365,Everett Dunbar,Economy,3/19/2012,3/24/2012,% of Total ProfitMargin along Table (Down),-0.517111118
BN-2012-831365,Everett Dunbar,Economy,3/19/2012,3/24/2012,Profit,-17
BN-2012-831365,Everett Dunbar,Economy,3/19/2012,3/24/2012,% of Total Discount along Table (Down),0.000465306
BN-2012-831365,Everett Dunbar,Economy,3/19/2012,3/24/2012,Quantity,6
BN-2012-831365,Everett Dunbar,Economy,3/19/2012,3/24/2012,Sales,273
BN-2012-8200042,Sarah Smorgon,Economy,8/21/2012,8/25/2012,% of Total ProfitMargin along Table (Down),-4.705711170
BN-2012-8200042,Sarah Smorgon,Economy,8/21/2012,8/25/2012,Profit,-17
BN-2012-8200042,Sarah Smorgon,Economy,8/21/2012,8/25/2012,% of Total Discount along Table (Down),0.000581632
BN-2012-8200042,Sarah Smorgon,Economy,8/21/2012,8/25/2012,Quantity,2
BN-2012-8200042,Sarah Smorgon,Economy,8/21/2012,8/25/2012,Sales,30
BN-2012-8185079,Robert Zapata,Economy,3/5/2012,3/10/2012,% of Total ProfitMargin along Table (Down),0.227067864
BN-2012-8185079,Robert Zapata,Economy,3/5/2012,3/10/2012,Profit,7
BN-2012-8185079,Robert Zapata,Economy,3/5/2012,3/10/2012,% of Total Discount along Table (Down),0.000348979
BN-2012-8185079,Robert Zapata,Economy,3/5/2012,3/10/2012,Quantity,4
BN-2012-8185079,Robert Zapata,Economy,3/5/2012,3/10/2012,Sales,256
BN-2012-8141074,Jason Roger,Economy Plus,12/17/2012,12/19/2012,% of Total ProfitMargin along Table (Down),-0.722104016
BN-2012-8141074,Jason Roger,Economy Plus,12/17/2012,12/19/2012,Profit,-6
BN-2012-8141074,Jason Roger,Economy Plus,12/17/2012,12/19/2012,% of Total Discount along Table (Down),0.000116326
BN-2012-8141074,Jason Roger,Economy Plus,12/17/2012,12/19/2012,Quantity,2
BN-2012-8141074,Jason Roger,Economy Plus,12/17/2012,12/19/2012,Sales,69
BN-2012-7987412,Ashley Baldwinson,Economy,9/21/2012,9/25/2012,% of Total ProfitMargin along Table (Down),-3.114073568
BN-2012-7987412,Ashley Baldwinson,Economy,9/21/2012,9/25/2012,Profit,-6
BN-2012-7987412,Ashley Baldwinson,Economy,9/21/2012,9/25/2012,% of Total Discount along Table (Down),0.000581632
BN-2012-7987412,Ashley Baldwinson,Economy,9/21/2012,9/25/2012,Quantity,3
BN-2012-7987412,Ashley Baldwinson,Economy,9/21/2012,9/25/2012,Sales,16
BN-2012-7860696,Scarlett Truchanas,Economy Plus,10/23/2012,10/27/2012,% of Total ProfitMargin along Table (Down),0.170702945
BN-2012-7860696,Scarlett Truchanas,Economy Plus,10/23/2012,10/27/2012,Profit,17
BN-2012-7860696,Scarlett Truchanas,Economy Plus,10/23/2012,10/27/2012,% of Total Discount along Table (Down),0.000116326
BN-2012-7860696,Scarlett Truchanas,Economy Plus,10/23/2012,10/27/2012,Quantity,11
BN-2012-7860696,Scarlett Truchanas,Economy Plus,10/23/2012,10/27/2012,Sales,827
BN-2012-7786585,Luther King,Economy,4/16/2012,4/21/2012,% of Total ProfitMargin along Table (Down),-0.278464064
BN-2012-7786585,Luther King,Economy,4/16/2012,4/21/2012,Profit,-28
BN-2012-7786585,Luther King,Economy,4/16/2012,4/21/2012,% of Total Discount along Table (Down),0.000116326
BN-2012-7786585,Luther King,Economy,4/16/2012,4/21/2012,Quantity,2
BN-2012-7786585,Luther King,Economy,4/16/2012,4/21/2012,Sales,835
BN-2012-7755774,Max Craig,Economy,9/9/2012,9/14/2012,% of Total ProfitMargin along Table (Down),-0.501367061
BN-2012-7755774,Max Craig,Economy,9/9/2012,9/14/2012,Profit,-103
BN-2012-7755774,Max Craig,Economy,9/9/2012,9/14/2012,% of Total Discount along Table (Down),0.000523469
BN-2012-7755774,Max Craig,Economy,9/9/2012,9/14/2012,Quantity,3
BN-2012-7755774,Max Craig,Economy,9/9/2012,9/14/2012,Sales,1706
BN-2012-7736321,Nicole Johns,Economy Plus,8/7/2012,8/10/2012,% of Total ProfitMargin along Table (Down),-6.387843217
BN-2012-7736321,Nicole Johns,Economy Plus,8/7/2012,8/10/2012,Profit,-30
BN-2012-7736321,Nicole Johns,Economy Plus,8/7/2012,8/10/2012,% of Total Discount along Table (Down),0.000581632
BN-2012-7736321,Nicole Johns,Economy Plus,8/7/2012,8/10/2012,Quantity,2
BN-2012-7736321,Nicole Johns,Economy Plus,8/7/2012,8/10/2012,Sales,39
BN-2012-7644341,Angelina Hurst,Economy,11/17/2012,11/21/2012,% of Total ProfitMargin along Table (Down),-5.398938043
BN-2012-7644341,Angelina Hurst,Economy,11/17/2012,11/21/2012,Profit,-223
BN-2012-7644341,Angelina Hurst,Economy,11/17/2012,11/21/2012,% of Total Discount along Table (Down),0.000697958
BN-2012-7644341,Angelina Hurst,Economy,11/17/2012,11/21/2012,Quantity,5
BN-2012-7644341,Angelina Hurst,Economy,11/17/2012,11/21/2012,Sales,343
BN-2012-7559738,Bryce Efird,Economy,11/25/2012,12/1/2012,% of Total ProfitMargin along Table (Down),-3.537662051
BN-2012-7559738,Bryce Efird,Economy,11/25/2012,12/1/2012,Profit,-95
BN-2012-7559738,Bryce Efird,Economy,11/25/2012,12/1/2012,% of Total Discount along Table (Down),0.001744896
BN-2012-7559738,Bryce Efird,Economy,11/25/2012,12/1/2012,Quantity,13
BN-2012-7559738,Bryce Efird,Economy,11/25/2012,12/1/2012,Sales,223
BN-2012-7504566,Piper Wilder-Neligan,Economy,6/28/2012,7/5/2012,% of Total ProfitMargin along Table (Down),-4.045634038
BN-2012-7504566,Piper Wilder-Neligan,Economy,6/28/2012,7/5/2012,Profit,-19
BN-2012-7504566,Piper Wilder-Neligan,Economy,6/28/2012,7/5/2012,% of Total Discount along Table (Down),0.000581632
BN-2012-7504566,Piper Wilder-Neligan,Economy,6/28/2012,7/5/2012,Quantity,3
BN-2012-7504566,Piper Wilder-Neligan,Economy,6/28/2012,7/5/2012,Sales,39
BN-2012-7456673,Henry Winder,Priority,1/16/2012,1/18/2012,% of Total ProfitMargin along Table (Down),0.265709845
BN-2012-7456673,Henry Winder,Priority,1/16/2012,1/18/2012,Profit,87
BN-2012-7456673,Henry Winder,Priority,1/16/2012,1/18/2012,% of Total Discount along Table (Down),0.000232653
BN-2012-7456673,Henry Winder,Priority,1/16/2012,1/18/2012,Quantity,12
BN-2012-7456673,Henry Winder,Priority,1/16/2012,1/18/2012,Sales,2719
BN-2012-7339265,Ashton Foley,Economy Plus,7/30/2012,8/1/2012,% of Total ProfitMargin along Table (Down),-0.847366957
BN-2012-7339265,Ashton Foley,Economy Plus,7/30/2012,8/1/2012,Profit,-5
BN-2012-7339265,Ashton Foley,Economy Plus,7/30/2012,8/1/2012,% of Total Discount along Table (Down),0.000581632
BN-2012-7339265,Ashton Foley,Economy Plus,7/30/2012,8/1/2012,Quantity,8
BN-2012-7339265,Ashton Foley,Economy Plus,7/30/2012,8/1/2012,Sales,49
BN-2012-7331747,Tia Metcalfe,Economy,11/2/2012,11/8/2012,% of Total ProfitMargin along Table (Down),-3.164463108
BN-2012-7331747,Tia Metcalfe,Economy,11/2/2012,11/8/2012,Profit,-1099
BN-2012-7331747,Tia Metcalfe,Economy,11/2/2012,11/8/2012,% of Total Discount along Table (Down),0.003489792
BN-2012-7331747,Tia Metcalfe,Economy,11/2/2012,11/8/2012,Quantity,26
BN-2012-7331747,Tia Metcalfe,Economy,11/2/2012,11/8/2012,Sales,2884
BN-2012-7268418,Kyle Nash,Priority,3/13/2012,3/15/2012,% of Total ProfitMargin along Table (Down),0.651309505
BN-2012-7268418,Kyle Nash,Priority,3/13/2012,3/15/2012,Profit,20
BN-2012-7268418,Kyle Nash,Priority,3/13/2012,3/15/2012,% of Total Discount along Table (Down),0.000116326
BN-2012-7268418,Kyle Nash,Priority,3/13/2012,3/15/2012,Quantity,2
BN-2012-7268418,Kyle Nash,Priority,3/13/2012,3/15/2012,Sales,255
BN-2012-7258485,Harry Nelson,Priority,5/30/2012,6/1/2012,% of Total ProfitMargin along Table (Down),-1.993007084
BN-2012-7258485,Harry Nelson,Priority,5/30/2012,6/1/2012,Profit,-6
BN-2012-7258485,Harry Nelson,Priority,5/30/2012,6/1/2012,% of Total Discount along Table (Down),0.000581632
BN-2012-7258485,Harry Nelson,Priority,5/30/2012,6/1/2012,Quantity,5
BN-2012-7258485,Harry Nelson,Priority,5/30/2012,6/1/2012,Sales,25
BN-2012-7249062,Faith Chambers,Priority,6/25/2012,6/27/2012,% of Total ProfitMargin along Table (Down),-2.838142999
BN-2012-7249062,Faith Chambers,Priority,6/25/2012,6/27/2012,Profit,-54
BN-2012-7249062,Faith Chambers,Priority,6/25/2012,6/27/2012,% of Total Discount along Table (Down),0.000348979
BN-2012-7249062,Faith Chambers,Priority,6/25/2012,6/27/2012,Quantity,5
BN-2012-7249062,Faith Chambers,Priority,6/25/2012,6/27/2012,Sales,158
BN-2012-7240284,Zoe Lowin,Economy,9/24/2012,9/30/2012,% of Total ProfitMargin along Table (Down),1.009969806
BN-2012-7240284,Zoe Lowin,Economy,9/24/2012,9/30/2012,Profit,54
BN-2012-7240284,Zoe Lowin,Economy,9/24/2012,9/30/2012,% of Total Discount along Table (Down),0
BN-2012-7240284,Zoe Lowin,Economy,9/24/2012,9/30/2012,Quantity,13
BN-2012-7240284,Zoe Lowin,Economy,9/24/2012,9/30/2012,Sales,444
BN-2012-7235703,Maddison Newman,Priority,11/17/2012,11/19/2012,% of Total ProfitMargin along Table (Down),-1.351845890
BN-2012-7235703,Maddison Newman,Priority,11/17/2012,11/19/2012,Profit,-7
BN-2012-7235703,Maddison Newman,Priority,11/17/2012,11/19/2012,% of Total Discount along Table (Down),0.000581632
BN-2012-7235703,Maddison Newman,Priority,11/17/2012,11/19/2012,Quantity,5
BN-2012-7235703,Maddison Newman,Priority,11/17/2012,11/19/2012,Sales,43
BN-2012-723325,Madeline Crooks,Economy,9/26/2012,10/3/2012,% of Total ProfitMargin along Table (Down),-2.821151580
BN-2012-723325,Madeline Crooks,Economy,9/26/2012,10/3/2012,Profit,-124
BN-2012-723325,Madeline Crooks,Economy,9/26/2012,10/3/2012,% of Total Discount along Table (Down),0.000581632
BN-2012-723325,Madeline Crooks,Economy,9/26/2012,10/3/2012,Quantity,2
BN-2012-723325,Madeline Crooks,Economy,9/26/2012,10/3/2012,Sales,365
BN-2012-7217893,Aubrey Shedd,Economy,8/29/2012,9/3/2012,% of Total ProfitMargin along Table (Down),-2.332639377
BN-2012-7217893,Aubrey Shedd,Economy,8/29/2012,9/3/2012,Profit,-25
BN-2012-7217893,Aubrey Shedd,Economy,8/29/2012,9/3/2012,% of Total Discount along Table (Down),0.001163264
BN-2012-7217893,Aubrey Shedd,Economy,8/29/2012,9/3/2012,Quantity,5
BN-2012-7217893,Aubrey Shedd,Economy,8/29/2012,9/3/2012,Sales,89
BN-2012-720460,Isabelle Vaughan,Economy Plus,8/30/2012,9/2/2012,% of Total ProfitMargin along Table (Down),-0.486676756
BN-2012-720460,Isabelle Vaughan,Economy Plus,8/30/2012,9/2/2012,Profit,-111
BN-2012-720460,Isabelle Vaughan,Economy Plus,8/30/2012,9/2/2012,% of Total Discount along Table (Down),0.000174490
BN-2012-720460,Isabelle Vaughan,Economy Plus,8/30/2012,9/2/2012,Quantity,7
BN-2012-720460,Isabelle Vaughan,Economy Plus,8/30/2012,9/2/2012,Sales,1894
BN-2012-7203367,Rory Martindale,Economy Plus,2/4/2012,2/6/2012,% of Total ProfitMargin along Table (Down),-0.440930771
BN-2012-7203367,Rory Martindale,Economy Plus,2/4/2012,2/6/2012,Profit,-6
BN-2012-7203367,Rory Martindale,Economy Plus,2/4/2012,2/6/2012,% of Total Discount along Table (Down),0.000930611
BN-2012-7203367,Rory Martindale,Economy Plus,2/4/2012,2/6/2012,Quantity,3
BN-2012-7203367,Rory Martindale,Economy Plus,2/4/2012,2/6/2012,Sales,113
BN-2012-7168057,Eden Kern,Economy,4/6/2012,4/10/2012,% of Total ProfitMargin along Table (Down),1.816542915
BN-2012-7168057,Eden Kern,Economy,4/6/2012,4/10/2012,Profit,7
BN-2012-7168057,Eden Kern,Economy,4/6/2012,4/10/2012,% of Total Discount along Table (Down),0
BN-2012-7168057,Eden Kern,Economy,4/6/2012,4/10/2012,Quantity,3
BN-2012-7168057,Eden Kern,Economy,4/6/2012,4/10/2012,Sales,32
BN-2012-716723,Julie Ochoa,Economy,5/24/2012,5/29/2012,% of Total ProfitMargin along Table (Down),0.189850378
BN-2012-716723,Julie Ochoa,Economy,5/24/2012,5/29/2012,Profit,27
BN-2012-716723,Julie Ochoa,Economy,5/24/2012,5/29/2012,% of Total Discount along Table (Down),0.000174490
BN-2012-716723,Julie Ochoa,Economy,5/24/2012,5/29/2012,Quantity,9
BN-2012-716723,Julie Ochoa,Economy,5/24/2012,5/29/2012,Sales,1181
BN-2012-7150629,Leticia Sorrells,Economy Plus,6/23/2012,6/26/2012,% of Total ProfitMargin along Table (Down),-0.352556667
BN-2012-7150629,Leticia Sorrells,Economy Plus,6/23/2012,6/26/2012,Profit,-83
BN-2012-7150629,Leticia Sorrells,Economy Plus,6/23/2012,6/26/2012,% of Total Discount along Table (Down),0.000232653
BN-2012-7150629,Leticia Sorrells,Economy Plus,6/23/2012,6/26/2012,Quantity,8
BN-2012-7150629,Leticia Sorrells,Economy Plus,6/23/2012,6/26/2012,Sales,1955
BN-2012-7104016,Daniel Burke,Economy,8/24/2012,8/28/2012,% of Total ProfitMargin along Table (Down),-5.259324249
BN-2012-7104016,Daniel Burke,Economy,8/24/2012,8/28/2012,Profit,-304
BN-2012-7104016,Daniel Burke,Economy,8/24/2012,8/28/2012,% of Total Discount along Table (Down),0.002908160
BN-2012-7104016,Daniel Burke,Economy,8/24/2012,8/28/2012,Quantity,27
BN-2012-7104016,Daniel Burke,Economy,8/24/2012,8/28/2012,Sales,480
BN-2012-7073852,Richard Poole,Immediate,6/30/2012,6/30/2012,% of Total ProfitMargin along Table (Down),-1.240856901
BN-2012-7073852,Richard Poole,Immediate,6/30/2012,6/30/2012,Profit,-78
BN-2012-7073852,Richard Poole,Immediate,6/30/2012,6/30/2012,% of Total Discount along Table (Down),0.000232653
BN-2012-7073852,Richard Poole,Immediate,6/30/2012,6/30/2012,Quantity,5
BN-2012-7073852,Richard Poole,Immediate,6/30/2012,6/30/2012,Sales,522
BN-2012-704979,Melody Nelson,Economy,12/3/2012,12/7/2012,% of Total ProfitMargin along Table (Down),-4.800545136
BN-2012-704979,Melody Nelson,Economy,12/3/2012,12/7/2012,Profit,-707
BN-2012-704979,Melody Nelson,Economy,12/3/2012,12/7/2012,% of Total Discount along Table (Down),0.001977549
BN-2012-704979,Melody Nelson,Economy,12/3/2012,12/7/2012,Quantity,13
BN-2012-704979,Melody Nelson,Economy,12/3/2012,12/7/2012,Sales,1223
BN-2012-702658,Eleanor Pollard,Economy,6/27/2012,7/4/2012,% of Total ProfitMargin along Table (Down),-6.089743867
BN-2012-702658,Eleanor Pollard,Economy,6/27/2012,7/4/2012,Profit,-11
BN-2012-702658,Eleanor Pollard,Economy,6/27/2012,7/4/2012,% of Total Discount along Table (Down),0.000581632
BN-2012-702658,Eleanor Pollard,Economy,6/27/2012,7/4/2012,Quantity,1
BN-2012-702658,Eleanor Pollard,Economy,6/27/2012,7/4/2012,Sales,15
BN-2012-6903920,Michael Kim,Economy Plus,2/11/2012,2/16/2012,% of Total ProfitMargin along Table (Down),-0.766541186
BN-2012-6903920,Michael Kim,Economy Plus,2/11/2012,2/16/2012,Profit,-6
BN-2012-6903920,Michael Kim,Economy Plus,2/11/2012,2/16/2012,% of Total Discount along Table (Down),0.000116326
BN-2012-6903920,Michael Kim,Economy Plus,2/11/2012,2/16/2012,Quantity,3
BN-2012-6903920,Michael Kim,Economy Plus,2/11/2012,2/16/2012,Sales,65
BN-2012-6872089,Isla Vogel,Economy Plus,10/17/2012,10/21/2012,% of Total ProfitMargin along Table (Down),-0.660561060
BN-2012-6872089,Isla Vogel,Economy Plus,10/17/2012,10/21/2012,Profit,-21
BN-2012-6872089,Isla Vogel,Economy Plus,10/17/2012,10/21/2012,% of Total Discount along Table (Down),0.000116326
BN-2012-6872089,Isla Vogel,Economy Plus,10/17/2012,10/21/2012,Quantity,6
BN-2012-6872089,Isla Vogel,Economy Plus,10/17/2012,10/21/2012,Sales,264
BN-2012-6784776,Mike Obrien,Economy,11/8/2012,11/15/2012,% of Total ProfitMargin along Table (Down),1.910700007
BN-2012-6784776,Mike Obrien,Economy,11/8/2012,11/15/2012,Profit,52
BN-2012-6784776,Mike Obrien,Economy,11/8/2012,11/15/2012,% of Total Discount along Table (Down),0
BN-2012-6784776,Mike Obrien,Economy,11/8/2012,11/15/2012,Quantity,8
BN-2012-6784776,Mike Obrien,Economy,11/8/2012,11/15/2012,Sales,226
BN-2012-6776208,Matthew Gill,Economy,11/3/2012,11/8/2012,% of Total ProfitMargin along Table (Down),-0.881981621
BN-2012-6776208,Matthew Gill,Economy,11/3/2012,11/8/2012,Profit,-65
BN-2012-6776208,Matthew Gill,Economy,11/3/2012,11/8/2012,% of Total Discount along Table (Down),0.000174490
BN-2012-6776208,Matthew Gill,Economy,11/3/2012,11/8/2012,Quantity,2
BN-2012-6776208,Matthew Gill,Economy,11/3/2012,11/8/2012,Sales,612
BN-2012-6756198,Makayla Elphinstone,Economy,6/8/2012,6/12/2012,% of Total ProfitMargin along Table (Down),-1.937645776
BN-2012-6756198,Makayla Elphinstone,Economy,6/8/2012,6/12/2012,Profit,-119
BN-2012-6756198,Makayla Elphinstone,Economy,6/8/2012,6/12/2012,% of Total Discount along Table (Down),0.000465306
BN-2012-6756198,Makayla Elphinstone,Economy,6/8/2012,6/12/2012,Quantity,6
BN-2012-6756198,Makayla Elphinstone,Economy,6/8/2012,6/12/2012,Sales,510
BN-2012-6754964,Mike Obrien,Economy,4/27/2012,5/2/2012,% of Total ProfitMargin along Table (Down),3.200575612
BN-2012-6754964,Mike Obrien,Economy,4/27/2012,5/2/2012,Profit,37
BN-2012-6754964,Mike Obrien,Economy,4/27/2012,5/2/2012,% of Total Discount along Table (Down),0
BN-2012-6754964,Mike Obrien,Economy,4/27/2012,5/2/2012,Quantity,7
BN-2012-6754964,Mike Obrien,Economy,4/27/2012,5/2/2012,Sales,96
BN-2012-6728317,Jason Calhoun,Economy,10/10/2012,10/15/2012,% of Total ProfitMargin along Table (Down),-1.367457455
BN-2012-6728317,Jason Calhoun,Economy,10/10/2012,10/15/2012,Profit,-110
BN-2012-6728317,Jason Calhoun,Economy,10/10/2012,10/15/2012,% of Total Discount along Table (Down),0.000174490
BN-2012-6728317,Jason Calhoun,Economy,10/10/2012,10/15/2012,Quantity,3
BN-2012-6728317,Jason Calhoun,Economy,10/10/2012,10/15/2012,Sales,668
BN-2012-6672133,Joseph Ford,Economy,1/16/2012,1/21/2012,% of Total ProfitMargin along Table (Down),0.244241064
BN-2012-6672133,Joseph Ford,Economy,1/16/2012,1/21/2012,Profit,3
BN-2012-6672133,Joseph Ford,Economy,1/16/2012,1/21/2012,% of Total Discount along Table (Down),0.000232653
BN-2012-6672133,Joseph Ford,Economy,1/16/2012,1/21/2012,Quantity,6
BN-2012-6672133,Joseph Ford,Economy,1/16/2012,1/21/2012,Sales,102
BN-2012-6527572,Michael Watkins,Priority,3/14/2012,3/15/2012,% of Total ProfitMargin along Table (Down),-1.037085134
BN-2012-6527572,Michael Watkins,Priority,3/14/2012,3/15/2012,Profit,-138
BN-2012-6527572,Michael Watkins,Priority,3/14/2012,3/15/2012,% of Total Discount along Table (Down),0.000697958
BN-2012-6527572,Michael Watkins,Priority,3/14/2012,3/15/2012,Quantity,8
BN-2012-6527572,Michael Watkins,Priority,3/14/2012,3/15/2012,Sales,1105
BN-2012-6348676,Aaron Bootman,Immediate,8/21/2012,8/21/2012,% of Total ProfitMargin along Table (Down),-5.240512154
BN-2012-6348676,Aaron Bootman,Immediate,8/21/2012,8/21/2012,Profit,-65
BN-2012-6348676,Aaron Bootman,Immediate,8/21/2012,8/21/2012,% of Total Discount along Table (Down),0.001163264
BN-2012-6348676,Aaron Bootman,Immediate,8/21/2012,8/21/2012,Quantity,5
BN-2012-6348676,Aaron Bootman,Immediate,8/21/2012,8/21/2012,Sales,103
